4.479825970458984443e+02,4.248941986908783974e+02,4.334782812500000659e+02,3.687889768267990007e+02,4.531351684570312841e+02,2.175917047159561264e+02,4.276187036132812409e+02,1.610455940343156840e+02,5.548640649414062409e+02,3.747324403505067494e+02,3.420658349609375364e+02,2.659250003919688652e+02,4.796372680664062500e+02,1.345491773592715390e+02,3.562182714843750091e+02,8.442137319830399633e+01
4.253845214843750000e+02,4.391567772117821278e+02,4.567716357421875273e+02,3.846740974636252872e+02,4.516906585693359375e+02,2.364152929040770061e+02,4.477843554687499932e+02,1.820562975919699511e+02,5.201818017578125364e+02,3.944070952544341253e+02,3.756708935546875523e+02,2.837470784318556412e+02,4.796372680664062500e+02,1.622913228218129120e+02,3.816958056640625045e+02,1.097016732903975509e+02
4.137756646728515761e+02,4.455033816775760442e+02,4.703499267578125682e+02,3.946940016440295267e+02,4.506416839599609716e+02,2.466609307093336270e+02,4.550263891601562705e+02,1.948046565961234364e+02,4.921051617431641034e+02,4.013622875316723366e+02,3.933674951171875591e+02,3.003881169590381432e+02,4.754341735839843750e+02,1.770609826094267589e+02,3.881228942871093750e+02,1.267260896706882960e+02
3.251313531494140534e+02,4.659335416226774100e+02,5.610300732421875409e+02,4.522220156608371440e+02,4.335157012939453125e+02,3.214833483159147249e+02,4.773395141601562273e+02,2.639158224757713924e+02,3.923298474121094159e+02,4.277913198110219923e+02,4.975555566406250705e+02,3.691149739956636608e+02,4.546719635009765739e+02,2.648699037665563196e+02,4.199334912109375182e+02,2.046671343453323004e+02
3.083556433105468955e+02,5.204331411000845264e+02,5.905823437500000637e+02,4.574021393662198989e+02,4.509957458496093636e+02,3.448057675393212094e+02,5.335958886718750591e+02,2.961681356309335911e+02,3.623884704589843864e+02,4.916881901921452709e+02,5.435544433593750000e+02,3.800663474546659586e+02,4.732125732421874886e+02,2.994977121921564844e+02,4.812569189453125205e+02,2.435199360907832329e+02
3.113805316162109307e+02,5.346976918813344355e+02,5.905823437500000637e+02,4.507275659403669579e+02,4.620366210937500000e+02,3.434679124844785179e+02,5.494325927734374773e+02,2.967578743077531840e+02,3.623884704589843864e+02,5.077685137774493569e+02,5.458071923828125591e+02,3.775082055888044579e+02,4.804854675292968977e+02,3.007311203306084622e+02,4.972814892578124955e+02,2.522935621044304071e+02
4.794661627197265830e+02,3.673370460304054177e+02,3.648720947265625227e+02,5.049170806604787458e+02,3.714386627197265511e+02,1.758425406146523358e+02,4.510216845703125159e+02,1.248953826517998493e+02,3.723114459228515898e+02,3.221268897804054063e+02,4.898368261718750318e+02,5.136360020068807444e+02,3.488662902832031136e+02,2.703164806239652194e+02,3.796968627929687727e+02,1.977788456784019218e+02
2.456398123168945347e+02,5.827177694784628557e+02,6.688096679687500909e+02,4.013729130456206917e+02,5.039009582519531136e+02,3.992881376759106047e+02,5.581337670898437864e+02,3.654040450084058875e+02,3.329310614013672307e+02,4.906353588207348366e+02,5.619396972656250000e+02,4.358005572677752184e+02,4.516186706542968636e+02,3.178829806498344510e+02,5.054759350585937341e+02,2.668738333786590147e+02
2.278479672241211063e+02,1.993569811021959595e+02,6.199076269531250318e+02,7.707032145928898217e+02,1.879404373168945312e+02,3.784969619852028586e+02,3.032310241699218523e+02,2.682164832006527035e+02,2.650629827880859466e+02,3.109788983319256772e+02,6.031625195312500409e+02,6.327932957640481391e+02,2.940789825439453011e+02,3.607206740221440668e+02,3.839332690429687318e+02,2.692134808890427280e+02
2.096034191894531489e+02,1.976643937394425734e+02,6.505599707031250318e+02,7.738072240986955421e+02,1.852960693359375171e+02,4.012100433955919243e+02,2.979473217773437455e+02,2.825114344343354560e+02,2.798115979003906659e+02,2.873869140625000114e+02,5.817415625000001000e+02,6.378610761449971278e+02,2.822059478759765625e+02,3.460209524394661003e+02,3.701833410644531455e+02,2.531328804885284853e+02
2.062049526977539244e+02,1.947498940957559341e+02,6.522154980468750409e+02,7.738072240986955421e+02,1.848109680175781193e+02,4.030882188405422539e+02,2.947775781249999909e+02,2.825114344343354560e+02,2.818161779785156114e+02,2.811666312552787304e+02,5.759772265625000500e+02,6.397308461600487135e+02,2.780448211669922216e+02,3.420917144169081325e+02,3.649368176269531432e+02,2.469314227526701018e+02
2.033827447509765705e+02,1.931899169921875057e+02,6.563791308593750955e+02,7.738072240986955421e+02,1.846881683349609489e+02,4.050577028792425835e+02,2.914821960449218636e+02,2.825114344343354560e+02,2.904855145263671830e+02,2.750395619985219469e+02,5.693792480468750909e+02,6.401209907181765857e+02,2.760641510009765511e+02,3.362935637417218686e+02,3.592348461914062341e+02,2.433950767034216938e+02
2.033827447509765705e+02,1.883412604254645260e+02,6.563791308593750955e+02,7.738419962191800323e+02,1.834771865844726619e+02,4.050577028792425835e+02,2.875766430664062341e+02,2.821976982792721742e+02,2.922572814941406136e+02,2.655400407120988575e+02,5.626892578125000455e+02,6.406584898222477023e+02,2.707699768066406136e+02,3.322801360073468686e+02,3.512069750976562545e+02,2.379041608979430578e+02
2.033827447509765705e+02,1.832547039959881943e+02,6.563791308593750955e+02,7.743195834378583413e+02,1.799817901611328068e+02,4.050577028792425835e+02,2.824561987304687705e+02,2.812833761867088924e+02,2.957018933105468932e+02,2.576743269636824607e+02,5.569099853515625682e+02,6.413317299939076293e+02,2.661296264648437386e+02,3.290464319898592862e+02,3.462212145996093682e+02,2.342007253139834120e+02
2.054496606445312636e+02,1.773984325512035696e+02,6.563700390625000409e+02,7.744200058683342149e+02,1.770201507568359318e+02,4.034021917684189020e+02,2.772055932617187750e+02,2.800991937178599755e+02,2.986022717285156318e+02,2.482945800781250227e+02,5.512357470703125273e+02,6.416176948197390857e+02,2.624485748291015739e+02,3.233010270074503296e+02,3.371484362792969023e+02,2.304588607594936889e+02
2.078004519653320301e+02,1.659883891337626665e+02,6.518222949218750273e+02,7.746817190187786082e+02,1.733416671752929688e+02,4.001840173582367584e+02,2.691769335937499932e+02,2.748335671726661644e+02,3.052695513916015670e+02,2.385124274176520487e+02,5.465024072265625819e+02,6.419230609858801699e+02,2.575594116210937727e+02,3.196746850424254944e+02,3.300050903320312727e+02,2.228567852551424266e+02
2.116974108886718966e+02,1.606590830210093088e+02,6.472213671875000500e+02,7.748223104214449677e+02,1.697765213012695256e+02,3.965823578487169243e+02,2.645920239257812341e+02,2.715201462371439902e+02,3.077735620117187523e+02,2.298406896642736683e+02,5.405405126953126000e+02,6.419230609858801699e+02,2.528369110107421989e+02,3.154621210161424187e+02,3.222801708984375182e+02,2.196444431739517427e+02
2.170453839111328307e+02,1.511452385979729911e+02,6.408834960937500682e+02,7.751851974627293203e+02,1.632615600585937443e+02,3.935303364936879120e+02,2.563755908203124818e+02,2.649843471865111155e+02,3.155989874267578443e+02,2.231840523384713038e+02,5.277758349609375728e+02,6.416176948197390857e+02,2.520570465087890568e+02,3.071152731788079677e+02,3.160426879882812727e+02,2.131181702432753298e+02
2.244884484863281386e+02,1.365703316353462924e+02,6.297236230468751046e+02,7.760828510249426699e+02,1.575519653320312443e+02,3.831225311077193965e+02,2.474520849609374977e+02,2.577350162554391204e+02,3.209424316406249886e+02,2.161300207189611626e+02,5.197250830078126000e+02,6.409602353157252992e+02,2.493525970458984489e+02,3.017357072640728575e+02,3.114478515624999773e+02,2.087296188933939902e+02
2.388422000122070301e+02,1.238459141086887740e+02,6.159736132812500955e+02,7.773951057644064804e+02,1.495988525390625057e+02,3.717211606865687372e+02,2.387788586425781148e+02,2.454207099238528542e+02,3.298827203369140761e+02,2.104134564373944443e+02,5.114415673828125364e+02,6.331409486543147977e+02,2.493525970458984489e+02,2.932046480494619232e+02,3.091438464355468909e+02,2.003703906868077524e+02
2.587369973754882722e+02,1.088221158414273759e+02,5.871998535156250227e+02,7.773951057644064804e+02,1.416498046874999943e+02,3.537627502845612639e+02,2.300798181152343886e+02,2.285024135927610871e+02,3.397866424560547216e+02,2.101415270006334595e+02,4.973507519531250409e+02,6.300266919617258736e+02,2.493525970458984489e+02,2.849033720509106047e+02,3.076936120605468545e+02,1.954006764858584120e+02
2.803492321777343932e+02,9.366653986750422689e+01,5.556000830078126000e+02,7.789845127490682444e+02,1.365629287719726506e+02,3.360727959437086270e+02,2.238967468261718636e+02,2.128670376161985871e+02,3.443473144531250227e+02,2.079625188054265266e+02,4.903631933593750318e+02,6.233264664116255744e+02,2.509076843261718750e+02,2.798361848742756592e+02,3.037610620117187636e+02,1.919741821289062500e+02
2.994379986572265580e+02,8.279061526736698795e+01,5.245859130859375909e+02,7.789845127490682444e+02,1.302433868408203068e+02,3.120136136692880768e+02,2.201811010742187591e+02,2.002172310744659853e+02,3.501103527832031546e+02,2.074791048616976354e+02,4.863717578125000500e+02,6.161787803719896601e+02,2.509076843261718750e+02,2.754631574011796715e+02,3.033162597656249773e+02,1.872008659266218444e+02
3.135433288574218977e+02,7.554360120618666485e+01,4.977294628906250296e+02,7.772282815635750239e+02,1.266879638671875057e+02,2.967391866721854399e+02,2.182184790039062534e+02,1.887474465671974144e+02,3.527068804931640784e+02,2.024532035209037133e+02,4.791554687500000682e+02,6.157824875017918203e+02,2.510968139648437614e+02,2.697037070571192316e+02,2.984958911132812318e+02,1.841079132466376791e+02
3.295335491943359330e+02,7.040561243005701897e+01,4.741743945312500728e+02,7.738631737385320548e+02,1.266879638671875057e+02,2.823328784664735167e+02,2.182184790039062534e+02,1.779960613009295969e+02,3.589342834472656705e+02,2.023092770138302399e+02,4.766832861328125546e+02,6.104656321674311812e+02,2.514435424804687500e+02,2.669503214248758241e+02,2.975084570312500318e+02,1.816229750234869584e+02
3.542984332275390784e+02,7.040561243005701897e+01,4.457286914062500500e+02,7.720928014352780338e+02,1.266879638671875057e+02,2.653906541028559900e+02,2.182184790039062534e+02,1.633434285996835627e+02,3.589342834472656705e+02,2.017612149625211373e+02,4.763946386718750432e+02,6.065477910872992879e+02,2.521974243164062557e+02,2.669503214248758241e+02,2.967448388671875250e+02,1.816229750234869584e+02
4.519253778076172239e+02,2.949113782728040860e+02,3.643175634765625546e+02,5.457739464996058132e+02,3.194999450683594091e+02,1.905089353851924727e+02,3.870976782226562705e+02,1.340100020396558591e+02,3.754713897705078125e+02,1.863770507812500057e+02,4.309463867187500341e+02,6.687191811657826293e+02,2.222418823242187500e+02,2.428866314414321437e+02,3.068589990234374909e+02,1.649228986909118078e+02
2.043859405517578125e+02,2.590602278425886880e+02,6.633852148437500773e+02,6.517143845864392233e+02,2.595867462158203125e+02,4.060147664657491759e+02,3.265633349609374818e+02,2.999260624752769218e+02,2.594899765014648665e+02,1.413062945391680785e+02,5.773170019531251000e+02,7.712640772828267473e+02,1.613449951171874943e+02,3.486167881441432428e+02,2.644774255371093545e+02,2.328223119808149022e+02
1.768457540893554665e+02,3.455036066828547519e+02,7.185743359375001091e+02,5.440500622670584789e+02,3.363270172119140966e+02,4.392088760477028586e+02,3.463033422851562477e+02,3.326647408400909853e+02,2.848667510986328466e+02,2.443795462943412247e+02,5.773812597656250318e+02,5.913666521824827669e+02,2.782098632812500227e+02,3.396779736651490111e+02,3.082539404296875318e+02,2.389009268072587133e+02
4.259908966064453466e+02,3.570119721283783747e+02,4.276917285156250159e+02,4.339850973426748624e+02,4.003659118652344091e+02,2.214697637494826381e+02,3.950079589843750227e+02,1.660022358954707329e+02,3.364259753417969137e+02,4.707625079180743342e+02,5.577708691406251091e+02,3.994099277881307444e+02,4.578362457275390511e+02,3.138391533655836270e+02,4.619009936523437432e+02,2.554546810101859364e+02
3.590986145019531364e+02,3.384881796347128784e+02,4.876597851562500523e+02,4.686335001254300323e+02,3.759679138183593636e+02,2.720794071424875824e+02,3.663199536132812568e+02,2.044858367533623493e+02,3.109439544677734375e+02,4.692684398754223025e+02,5.810086816406250136e+02,4.073498579952694740e+02,4.555890747070312727e+02,3.335664547547599454e+02,4.548123144531249977e+02,2.738750911664359364e+02
3.253191693115234671e+02,3.294021702122043962e+02,5.221885839843751000e+02,4.888427627983443244e+02,3.623980957031250227e+02,3.030508038855546715e+02,3.558788598632812636e+02,2.283561841747429071e+02,3.028066235351562909e+02,4.690212930215371898e+02,5.936313769531250273e+02,4.081873947283543203e+02,4.532369842529296875e+02,3.415102199529180780e+02,4.536408642578124955e+02,2.738750911664359364e+02
2.900262933349609398e+02,3.255334360483530531e+02,5.589146582031251000e+02,5.082166748046875000e+02,3.506155883789062386e+02,3.293079615712955501e+02,3.465068872070312409e+02,2.490930175781250284e+02,2.970034082031249909e+02,4.617045304581926075e+02,6.011323144531251046e+02,4.115815362492832605e+02,4.517320220947265739e+02,3.465478321605960446e+02,4.476851806640625000e+02,2.805659735957278826e+02
2.006756008911133051e+02,3.269795231999577823e+02,6.783624804687500500e+02,5.447716691603353638e+02,3.342740844726562841e+02,4.115278045452193965e+02,3.333702612304687705e+02,3.123023465313489169e+02,2.515305792236328273e+02,4.596124795449746898e+02,6.451433789062500637e+02,4.230016160317517233e+02,4.424281127929687614e+02,3.806792703590646170e+02,4.335036010742187500e+02,3.149949472161788435e+02
1.880591165161132778e+02,3.269795231999577823e+02,6.947446679687500364e+02,5.447716691603353638e+02,3.342740844726562841e+02,4.222799824089404410e+02,3.347988330078125045e+02,3.213442104677611155e+02,2.482255032348632824e+02,4.633349107896959822e+02,6.498915527343750682e+02,4.230016160317517233e+02,4.437819305419922102e+02,3.859911381803601103e+02,4.335036010742187500e+02,3.174487690985957329e+02
1.772089807128906216e+02,3.367398840002111911e+02,7.052104199218750864e+02,5.428617301730934059e+02,3.362162200927734261e+02,4.300910725372517049e+02,3.385484338378906273e+02,3.307249817667128582e+02,2.467019796752929892e+02,4.647658988334037531e+02,6.555455566406250227e+02,4.186726919751648097e+02,4.453295745849609375e+02,3.889327481503518698e+02,4.338627270507812455e+02,3.216863627373417671e+02
1.595350140380859330e+02,3.609655781513936290e+02,7.366135546875000273e+02,5.306649477897433371e+02,3.536176849365234602e+02,4.537606678135347806e+02,3.490672485351562386e+02,3.537628946425039658e+02,2.407184854125976585e+02,4.792203362542230138e+02,6.630750000000000455e+02,4.081612985593463350e+02,4.555819061279296989e+02,3.942436814466059900e+02,4.387363940429687545e+02,3.288528790051424266e+02
1.384655731201171989e+02,3.777891205658784202e+02,7.574731445312501137e+02,5.143326057644064804e+02,3.662235626220703466e+02,4.655131997620033530e+02,3.549566455078124818e+02,3.656346651874011400e+02,2.409936914062500080e+02,4.891240254170186290e+02,6.648918554687500091e+02,3.966764565564076861e+02,4.647070678710937841e+02,3.946470939181498352e+02,4.445979589843749977e+02,3.314987298506724755e+02
1.384655731201171989e+02,3.942356379328547291e+02,7.597514257812500773e+02,5.054486022389262985e+02,3.787583587646484489e+02,4.673101814724751648e+02,3.614472839355468636e+02,3.721345848373219951e+02,2.418596804809570529e+02,5.041883439347550961e+02,6.646525292968750591e+02,3.882587341868548947e+02,4.751757751464843977e+02,3.946470939181498352e+02,4.536358081054687545e+02,3.337940148462223533e+02
1.387741952514648460e+02,4.010723975929054177e+02,7.598327050781250591e+02,4.937758609876719902e+02,3.858415740966797216e+02,4.673101814724751648e+02,3.664822839355468886e+02,3.741738466673259609e+02,2.446901858520508029e+02,5.083027700063344696e+02,6.644813574218750318e+02,3.797769668999068244e+02,4.800429931640625227e+02,3.945061730391142873e+02,4.567996606445312295e+02,3.346480280236353337e+02
1.384655731201171989e+02,4.090321493612753443e+02,7.607354589843751000e+02,4.861871701861740007e+02,3.929552215576172216e+02,4.674657524058360991e+02,3.699763867187500068e+02,3.761250556269778826e+02,2.453821554565429892e+02,5.137985866237331720e+02,6.640055761718750773e+02,3.741469233801605583e+02,4.848907104492187727e+02,3.942010780991308252e+02,4.624405175781250250e+02,3.359620994857594951e+02
1.403481341552734420e+02,4.175795700485642215e+02,7.597514257812500773e+02,4.790508926811568244e+02,3.987975585937500114e+02,4.674657524058360991e+02,3.757698559570312682e+02,3.786096114146558875e+02,2.488256512451172000e+02,5.231144775390624773e+02,6.575053515625000955e+02,3.690422531267918203e+02,4.912253173828125341e+02,3.919755341990894522e+02,4.663501757812500159e+02,3.359620994857594951e+02
1.402097467041015761e+02,4.272767215213260101e+02,7.597514257812500773e+02,4.693406926426318364e+02,4.055922180175781477e+02,4.676509532802152762e+02,3.798722973632812341e+02,3.788175172443631595e+02,2.543957623291015864e+02,5.310012880067567949e+02,6.573555761718751000e+02,3.648288831798308252e+02,4.960981384277343977e+02,3.912100207600372528e+02,4.720070361328125159e+02,3.346480280236353337e+02
1.425850906372070312e+02,4.486762635926942835e+02,7.588996679687501228e+02,4.518532877230862823e+02,4.198394256591797102e+02,4.671253104304636281e+02,3.945163525390624955e+02,3.839691316628758386e+02,2.658747555541992256e+02,5.397637174039274441e+02,6.489021191406250182e+02,3.495858854241326981e+02,5.055283081054687386e+02,3.831021089869619232e+02,4.771327221679687796e+02,3.283747883084454315e+02
1.517404492187500011e+02,4.728523925781250341e+02,7.588996679687501228e+02,4.323178800530389481e+02,4.392098602294922216e+02,4.660926602597268698e+02,4.089588110351562591e+02,3.907439181170886400e+02,2.815483312988281455e+02,5.493467364336993342e+02,6.355328710937500318e+02,3.354452800225773785e+02,5.171275634765625000e+02,3.729720224544702205e+02,4.848550439453125023e+02,3.207257080078125000e+02
1.921319226074218705e+02,5.782012286211993342e+02,7.302670019531250318e+02,3.587228578340022977e+02,5.189998535156249773e+02,4.442522328357823085e+02,4.839485546875000068e+02,3.984407449070411644e+02,3.349612292480468909e+02,5.573599332242398532e+02,5.859143554687500455e+02,3.063020075526806068e+02,5.348721862792968977e+02,3.303582852597268129e+02,4.943786083984375068e+02,2.817323786095727769e+02
3.542426318359375159e+02,6.121560507284629011e+02,5.754675390625000091e+02,2.228306954760070084e+02,5.924776794433594205e+02,3.201629194044909354e+02,4.899681127929687818e+02,2.811253492138054071e+02,3.687698205566406386e+02,7.383108108108108354e+02,5.734882617187500955e+02,1.667622395086725930e+02,6.666760986328125682e+02,3.088345243946606047e+02,5.017561376953125318e+02,2.821682159810126791e+02
3.270125555419921852e+02,6.022690772804054404e+02,5.964229003906250455e+02,2.319322126196065028e+02,5.833140930175781023e+02,3.386161058438535179e+02,4.819651513671875023e+02,3.022409791584256595e+02,2.883242376708984693e+02,7.293208601668075062e+02,6.476132714843751046e+02,1.929176714135966222e+02,6.519952880859375455e+02,3.785691952736962094e+02,5.842056079101562318e+02,3.847390090362935666e+02
3.209233782958984307e+02,6.097959340688345264e+02,6.089361523437501091e+02,2.290303971876791707e+02,5.878208496093750455e+02,3.477506483469578029e+02,4.805555981445312455e+02,3.083982829806171253e+02,1.629889746093750205e+02,6.242003536739865694e+02,7.574448437500000182e+02,2.606649827869659930e+02,5.804559997558593523e+02,4.654809311620447261e+02,4.688642431640624864e+02,4.370486952383307084e+02
4.210284222412109330e+02,4.632285380595439506e+02,5.046447314453125728e+02,2.370968630729465190e+02,5.339472473144531932e+02,2.631809696424875824e+02,3.827594763183593614e+02,1.996938043908228053e+02,5.035803540039062796e+02,3.043429535736909202e+02,3.838446582031250500e+02,3.391984146538130744e+02,4.170838623046875000e+02,1.715500197252690384e+02,3.156169274902343886e+02,1.094770909562895582e+02
5.720015942382813137e+02,3.656708416913007227e+02,3.213452197265625045e+02,2.841820031962263329e+02,4.753674865722656477e+02,1.231976665976821295e+02,3.653195544433593795e+02,7.477035908759395966e+01,4.083319073486328534e+02,2.764657648859797519e+02,4.565747949218750250e+02,3.604052068027881432e+02,3.949003784179687386e+02,2.346207299643005229e+02,2.842813073730469000e+02,1.682718977143493078e+02
5.452440344238281114e+02,3.353550662478885442e+02,3.292214160156250387e+02,3.084976722647290330e+02,4.484549377441406364e+02,1.331408756079263185e+02,3.448063037109375273e+02,8.734205608126484321e+01,3.726560235595703148e+02,2.783641786317567721e+02,4.941054248046875728e+02,3.763810491999354895e+02,3.853636138916015739e+02,2.662476960239031882e+02,2.837369592285156159e+02,1.908984259110463029e+02
3.167020434570312659e+02,1.616818455051731576e+02,5.158781933593750182e+02,5.176376309176104087e+02,2.733179809570312386e+02,3.426854126784975278e+02,2.206850695800781352e+02,2.013737391218354560e+02,2.676085775756836256e+02,3.206100275812922291e+02,6.183972265625000091e+02,4.254275008735306756e+02,3.828858947753906250e+02,3.604699464507450557e+02,3.105685449218750023e+02,2.658510155013844951e+02
2.895446545410156318e+02,1.577467819626266987e+02,5.458016894531250500e+02,5.395386016565724958e+02,2.605592010498046989e+02,3.426854126784975278e+02,2.156489794921874932e+02,2.180666303031052280e+02,2.679270822143554938e+02,3.206100275812922291e+02,6.183972265625000091e+02,4.255948374337012297e+02,3.828858947753906250e+02,3.602811174203228575e+02,3.105685449218750023e+02,2.657169544847706106e+02
2.698644418334961301e+02,1.548575983820734905e+02,5.747071777343750227e+02,5.557642363102063428e+02,2.484822052001953239e+02,3.426854126784975278e+02,2.101308850097656205e+02,2.295497073402887906e+02,2.692386737060547262e+02,3.202787848395270203e+02,6.175499121093751000e+02,4.277404617169581229e+02,3.821734588623046989e+02,3.602554729537458797e+02,3.105685449218750023e+02,2.654250055626977769e+02
2.525895440673828318e+02,1.523098744985219639e+02,5.968935546875000000e+02,5.676865648742115127e+02,2.429894256591796875e+02,3.571975421021316492e+02,2.082833715820312648e+02,2.391042434112935382e+02,2.696173468017578330e+02,3.137373469172297291e+02,6.174866113281250364e+02,4.316300205615681875e+02,3.780615509033203239e+02,3.588886201365893953e+02,3.073266467285156409e+02,2.629557240160206106e+02
2.335096411132812477e+02,1.459981887404983070e+02,6.232328320312500409e+02,5.779843727601777346e+02,2.352925140380859546e+02,3.728596870472889009e+02,2.082214221191406409e+02,2.501931569546084120e+02,2.716581896972656409e+02,3.062280788112331038e+02,6.149934082031251137e+02,4.336475891673236447e+02,3.734793731689453011e+02,3.574539867679014833e+02,3.051722851562499841e+02,2.603637849831882818e+02
2.193461318969726790e+02,1.440775143185177569e+02,6.445848144531250909e+02,5.920682429042431068e+02,2.319821960449218921e+02,3.864492478528559900e+02,2.072358203125000102e+02,2.610852900637856351e+02,2.716581896972656409e+02,2.978667295713682392e+02,6.095176855468751000e+02,4.384864132382454045e+02,3.678766754150390739e+02,3.549311539605753296e+02,2.993332177734375250e+02,2.563098994387856351e+02
2.072242419433593739e+02,1.415708845808699436e+02,6.631635253906250682e+02,6.035633320939649593e+02,2.202090270996093864e+02,4.041524779465025290e+02,2.048387402343749955e+02,2.680359504796281840e+02,2.716581896972656409e+02,2.854304317989864899e+02,6.063946875000000318e+02,4.436891149118405906e+02,3.615649475097656591e+02,3.530210397480339566e+02,2.941991125488281114e+02,2.545483321177808591e+02
2.007396511840820494e+02,1.378535779798353076e+02,6.712747070312500455e+02,6.118490706977494256e+02,2.184295303344726733e+02,4.088344484038700557e+02,1.981085144042968693e+02,2.712705897077729560e+02,2.728654083251953466e+02,2.790896471178209595e+02,6.055209863281251046e+02,4.497069119794653034e+02,3.538115386962890625e+02,3.513460410414942316e+02,2.881250732421875114e+02,2.532624681690071498e+02
1.931362020874023528e+02,1.322951663455447715e+02,6.816101660156250546e+02,6.217935555834288834e+02,2.134150268554687671e+02,4.126980222992550011e+02,1.960794665527343739e+02,2.731584766243077524e+02,2.731187951660156159e+02,2.662315604544974690e+02,6.054511914062500182e+02,4.576823316101633736e+02,3.472511901855468750e+02,3.508623143884519777e+02,2.808288830566406205e+02,2.507996996143196498e+02
1.851277319335937648e+02,1.275005206133868256e+02,6.917238671875001046e+02,6.297444844377149593e+02,2.055845626831054744e+02,4.179797104589197261e+02,1.948169824218749966e+02,2.748489341252966938e+02,2.731187951660156159e+02,2.576180367134713265e+02,6.040602832031250955e+02,4.618496233738890169e+02,3.395471099853515966e+02,3.508623143884519777e+02,2.750824035644531023e+02,2.479350493225870480e+02
