1047.8,2171.2,673.64,1436.8
2126.7,-167.95,1298.9,1107.6
856.59,-246.95,3444.7,-555.83
213.29,188.94,887.7,214.21
-1083.5,169.52,-1103.4,-145.76
801.01,577.06,3520.8,921.09
2328.5,1838.1,202.61,1016.8
716.32,314.73,384.05,401.64
-1.238,0.48053,1.3671,-0.31086
1.9894,1.9246,1.747,2.368
0.60673,-1.1713,0.50856,-1.5457
