1110.3,1782.6,901.48,1105.7
1781,-82.873,1307.3,748.86
-152.86,-263.35,2155,-251.32
199.83,251.17,771.19,270.76
-661.19,371.05,-1007.3,-15.465
1201.3,753.94,2498.6,871.48
1617,1620.6,-124.37,1044
619.73,271.93,440.82,363.85
-1.0472,0.63546,0.97201,-0.26354
1.9397,1.9109,1.3613,1.9027
-0.34812,-0.61994,-0.11333,-0.47517
