1005.7,2183.5,311.15,1286.7
1844.5,-168.6,656.68,863.04
786.63,393.65,3021.6,292.59
140.88,193.45,977.09,215.8
-1287.5,-90.882,-1013.9,-379.2
656.51,196.39,2972.7,598.54
1810.7,2260.5,388.43,1386.9
807.81,469.22,381.67,491.34
-1.213,1.0927,1.1617,-0.20202
2.0815,2.3223,1.4441,2.2841
0.015499,0.75154,0.62653,-0.066613
