10210,15361,8035.5,9705.6
14757,-321.25,11328,6224.6
-1796.4,-2794.2,17423,-2408.7
205.15,250.97,751.67,282.35
-4961.2,3519.4,-8877.6,350.14
10900,6859.7,20490,7792.6
13827,13577,-941.11,8856.7
607.77,260.16,439.05,356.07
-8.3128,5.2122,7.8326,-1.7069
17.036,16.919,11.517,16.86
-3.1716,-5.979,-1.4199,-4.0882
