-60.354,-352.36,2774.8,-393.87
1477.9,-589.92,1247.9,647.04
1265,2315.2,1695.7,1356.4
36.711,85.74,878.27,115.27
1744.2,2233.3,-170.17,1203.7
1008.5,706.69,3544.9,907.75
-389.29,880.54,-295.66,238.04
715.46,367.82,339.69,413.77
-0.028692,-0.22833,-0.24195,-0.54578
1.7974,2.3566,1.3313,2.184
-0.78761,1.7225,1.7347,0.023839
