970.67,2004.9,1080.2,1063.3
1716.7,50.467,1417.6,871.29
-122.35,-335.14,2267.3,-373.5
219.26,235.12,742.81,265.71
-595.27,554.36,-1134.3,3.8531
892.87,776.7,2706.3,859.06
1788.6,1834.8,-88.09,1106.4
618.57,278.98,400.48,362.57
-1.1546,0.85638,1.0166,-0.4865
1.4921,2.2716,1.4847,1.9161
-0.11847,-0.31724,-0.20297,-0.53449
