2024-10-03 10:49:15 - GPU Memory: 21242 MB, CPU Usage: 4.4%, RAM Usage: 26508 MB / 1030999 MB
2024-10-03 10:49:20 - GPU Memory: 21242 MB, CPU Usage: 2.8%, RAM Usage: 26376 MB / 1030999 MB
2024-10-03 10:49:25 - GPU Memory: 21242 MB, CPU Usage: 18.7%, RAM Usage: 26543 MB / 1030999 MB
2024-10-03 10:49:30 - GPU Memory: 21242 MB, CPU Usage: 13.6%, RAM Usage: 26518 MB / 1030999 MB
2024-10-03 10:49:35 - GPU Memory: 21242 MB, CPU Usage: 17.8%, RAM Usage: 26565 MB / 1030999 MB
2024-10-03 10:49:41 - GPU Memory: 21242 MB, CPU Usage: 16.6%, RAM Usage: 26601 MB / 1030999 MB
2024-10-03 10:49:46 - GPU Memory: 21242 MB, CPU Usage: 16.6%, RAM Usage: 26579 MB / 1030999 MB
2024-10-03 10:49:51 - GPU Memory: 21242 MB, CPU Usage: 17.7%, RAM Usage: 26577 MB / 1030999 MB
2024-10-03 10:49:56 - GPU Memory: 21242 MB, CPU Usage: 15.9%, RAM Usage: 26584 MB / 1030999 MB
2024-10-03 10:50:02 - GPU Memory: 21242 MB, CPU Usage: 17.6%, RAM Usage: 26595 MB / 1030999 MB
2024-10-03 10:50:07 - GPU Memory: 21242 MB, CPU Usage: 19.6%, RAM Usage: 26593 MB / 1030999 MB
2024-10-03 10:50:12 - GPU Memory: 21242 MB, CPU Usage: 16.2%, RAM Usage: 26606 MB / 1030999 MB
2024-10-03 10:50:17 - GPU Memory: 21242 MB, CPU Usage: 17.3%, RAM Usage: 26601 MB / 1030999 MB
2024-10-03 10:50:23 - GPU Memory: 21242 MB, CPU Usage: 17.8%, RAM Usage: 26590 MB / 1030999 MB
2024-10-03 10:50:28 - GPU Memory: 21242 MB, CPU Usage: 16.2%, RAM Usage: 26584 MB / 1030999 MB
2024-10-03 10:50:33 - GPU Memory: 21242 MB, CPU Usage: 15.6%, RAM Usage: 26589 MB / 1030999 MB
2024-10-03 10:50:38 - GPU Memory: 21242 MB, CPU Usage: 18%, RAM Usage: 26573 MB / 1030999 MB
2024-10-03 10:50:44 - GPU Memory: 21242 MB, CPU Usage: 12.6%, RAM Usage: 26247 MB / 1030999 MB
2024-10-03 10:50:49 - GPU Memory: 21242 MB, CPU Usage: 18.3%, RAM Usage: 26557 MB / 1030999 MB
2024-10-03 10:50:54 - GPU Memory: 21242 MB, CPU Usage: 17.7%, RAM Usage: 26608 MB / 1030999 MB
2024-10-03 10:50:59 - GPU Memory: 21242 MB, CPU Usage: 16.4%, RAM Usage: 26536 MB / 1030999 MB
2024-10-03 10:51:05 - GPU Memory: 21242 MB, CPU Usage: 10.8%, RAM Usage: 26250 MB / 1030999 MB
2024-10-03 10:51:10 - GPU Memory: 21242 MB, CPU Usage: 18.7%, RAM Usage: 26595 MB / 1030999 MB
2024-10-03 10:51:15 - GPU Memory: 21242 MB, CPU Usage: 18.2%, RAM Usage: 26560 MB / 1030999 MB
2024-10-03 10:51:20 - GPU Memory: 21242 MB, CPU Usage: 15.2%, RAM Usage: 26591 MB / 1030999 MB
2024-10-03 10:51:25 - GPU Memory: 21242 MB, CPU Usage: 17.1%, RAM Usage: 26573 MB / 1030999 MB
2024-10-03 10:51:31 - GPU Memory: 21242 MB, CPU Usage: 6.7%, RAM Usage: 26314 MB / 1030999 MB
2024-10-03 10:51:36 - GPU Memory: 21242 MB, CPU Usage: 3.1%, RAM Usage: 26426 MB / 1030999 MB
2024-10-03 10:51:41 - GPU Memory: 21242 MB, CPU Usage: 9.6%, RAM Usage: 26532 MB / 1030999 MB
