2024-09-27 12:20:43 - GPU Memory: 1046 MB, CPU Usage: 2.9%, RAM Usage: 19302 MB / 64254 MB
2024-09-27 12:20:49 - GPU Memory: 1057 MB, CPU Usage: 2.9%, RAM Usage: 19311 MB / 64254 MB
2024-09-27 12:20:54 - GPU Memory: 1046 MB, CPU Usage: 2.9%, RAM Usage: 19314 MB / 64254 MB
2024-09-27 12:20:59 - GPU Memory: 1046 MB, CPU Usage: 2.9%, RAM Usage: 19308 MB / 64254 MB
2024-09-27 12:21:04 - GPU Memory: 1046 MB, CPU Usage: 2.9%, RAM Usage: 19320 MB / 64254 MB
2024-09-27 12:21:10 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19316 MB / 64254 MB
2024-09-27 12:21:15 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19318 MB / 64254 MB
2024-09-27 12:21:20 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19311 MB / 64254 MB
2024-09-27 12:21:25 - GPU Memory: 1017 MB, CPU Usage: 2.9%, RAM Usage: 19317 MB / 64254 MB
2024-09-27 12:21:30 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19318 MB / 64254 MB
2024-09-27 12:21:36 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19278 MB / 64254 MB
2024-09-27 12:21:41 - GPU Memory: 1016 MB, CPU Usage: 2.9%, RAM Usage: 19271 MB / 64254 MB
2024-09-27 12:21:46 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19242 MB / 64254 MB
2024-09-27 12:21:51 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19253 MB / 64254 MB
2024-09-27 12:21:57 - GPU Memory: 1030 MB, CPU Usage: 2.9%, RAM Usage: 19252 MB / 64254 MB
2024-09-27 12:22:02 - GPU Memory: 1018 MB, CPU Usage: 2.9%, RAM Usage: 19245 MB / 64254 MB
2024-09-27 12:22:07 - GPU Memory: 1173 MB, CPU Usage: 2.9%, RAM Usage: 19457 MB / 64254 MB
2024-09-27 12:22:12 - GPU Memory: 1137 MB, CPU Usage: 2.9%, RAM Usage: 19551 MB / 64254 MB
2024-09-27 12:22:17 - GPU Memory: 1150 MB, CPU Usage: 2.9%, RAM Usage: 19304 MB / 64254 MB
2024-09-27 12:22:23 - GPU Memory: 1047 MB, CPU Usage: 2.9%, RAM Usage: 19288 MB / 64254 MB
2024-09-27 12:22:28 - GPU Memory: 1023 MB, CPU Usage: 2.9%, RAM Usage: 19213 MB / 64254 MB
2024-09-27 12:22:33 - GPU Memory: 1024 MB, CPU Usage: 2.9%, RAM Usage: 19285 MB / 64254 MB
2024-09-27 12:22:38 - GPU Memory: 1024 MB, CPU Usage: 2.9%, RAM Usage: 19201 MB / 64254 MB
2024-09-27 12:22:44 - GPU Memory: 1023 MB, CPU Usage: 2.9%, RAM Usage: 19200 MB / 64254 MB
2024-09-27 12:22:49 - GPU Memory: 1024 MB, CPU Usage: 2.9%, RAM Usage: 19209 MB / 64254 MB
2024-09-27 12:22:54 - GPU Memory: 1024 MB, CPU Usage: 2.9%, RAM Usage: 19222 MB / 64254 MB
2024-09-27 12:22:59 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19224 MB / 64254 MB
2024-09-27 12:23:05 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19215 MB / 64254 MB
2024-09-27 12:23:10 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19219 MB / 64254 MB
2024-09-27 12:23:15 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19220 MB / 64254 MB
2024-09-27 12:23:20 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19215 MB / 64254 MB
2024-09-27 12:23:25 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19211 MB / 64254 MB
2024-09-27 12:23:31 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19040 MB / 64254 MB
2024-09-27 12:23:36 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19211 MB / 64254 MB
2024-09-27 12:23:41 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19209 MB / 64254 MB
2024-09-27 12:23:46 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19206 MB / 64254 MB
2024-09-27 12:23:52 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19184 MB / 64254 MB
2024-09-27 12:23:57 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19189 MB / 64254 MB
2024-09-27 12:24:02 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19188 MB / 64254 MB
2024-09-27 12:24:07 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19183 MB / 64254 MB
2024-09-27 12:24:12 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19192 MB / 64254 MB
2024-09-27 12:24:18 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19189 MB / 64254 MB
2024-09-27 12:24:23 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19041 MB / 64254 MB
2024-09-27 12:24:28 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19184 MB / 64254 MB
2024-09-27 12:24:33 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19185 MB / 64254 MB
2024-09-27 12:24:39 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19183 MB / 64254 MB
2024-09-27 12:24:44 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19188 MB / 64254 MB
2024-09-27 12:24:49 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19190 MB / 64254 MB
2024-09-27 12:24:54 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19184 MB / 64254 MB
2024-09-27 12:24:59 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19188 MB / 64254 MB
2024-09-27 12:25:05 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19093 MB / 64254 MB
2024-09-27 12:25:10 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 18925 MB / 64254 MB
2024-09-27 12:25:15 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19096 MB / 64254 MB
2024-09-27 12:25:20 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19096 MB / 64254 MB
2024-09-27 12:25:26 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19094 MB / 64254 MB
2024-09-27 12:25:31 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19096 MB / 64254 MB
2024-09-27 12:25:36 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19095 MB / 64254 MB
2024-09-27 12:25:41 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19094 MB / 64254 MB
2024-09-27 12:25:46 - GPU Memory: 1021 MB, CPU Usage: 2.9%, RAM Usage: 19111 MB / 64254 MB
2024-09-27 12:25:52 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19111 MB / 64254 MB
2024-09-27 12:25:57 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19108 MB / 64254 MB
2024-09-27 12:26:02 - GPU Memory: 1022 MB, CPU Usage: 2.9%, RAM Usage: 19103 MB / 64254 MB
2024-09-27 12:26:07 - GPU Memory: 1013 MB, CPU Usage: 2.9%, RAM Usage: 19094 MB / 64254 MB
2024-09-27 12:26:13 - GPU Memory: 1013 MB, CPU Usage: 2.9%, RAM Usage: 19107 MB / 64254 MB
2024-09-27 12:26:18 - GPU Memory: 1013 MB, CPU Usage: 2.9%, RAM Usage: 19107 MB / 64254 MB
2024-09-27 12:26:23 - GPU Memory: 1013 MB, CPU Usage: 2.9%, RAM Usage: 19107 MB / 64254 MB
2024-09-27 12:26:28 - GPU Memory: 1013 MB, CPU Usage: 2.9%, RAM Usage: 19111 MB / 64254 MB
2024-09-27 12:26:33 - GPU Memory: 1023 MB, CPU Usage: 2.9%, RAM Usage: 19114 MB / 64254 MB
2024-09-27 12:26:39 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19233 MB / 64254 MB
2024-09-27 12:26:44 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 24650 MB / 64254 MB
2024-09-27 12:26:49 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 27018 MB / 64254 MB
2024-09-27 12:26:54 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 28827 MB / 64254 MB
2024-09-27 12:27:00 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 27768 MB / 64254 MB
2024-09-27 12:27:05 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 27773 MB / 64254 MB
2024-09-27 12:27:10 - GPU Memory: 1020 MB, CPU Usage: 2.9%, RAM Usage: 19088 MB / 64254 MB
2024-09-27 12:27:15 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19075 MB / 64254 MB
2024-09-27 12:27:20 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19084 MB / 64254 MB
2024-09-27 12:27:26 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19094 MB / 64254 MB
2024-09-27 12:27:31 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19087 MB / 64254 MB
2024-09-27 12:27:36 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19090 MB / 64254 MB
2024-09-27 12:27:41 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19078 MB / 64254 MB
2024-09-27 12:27:46 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19084 MB / 64254 MB
2024-09-27 12:27:52 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19121 MB / 64254 MB
2024-09-27 12:27:57 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19115 MB / 64254 MB
2024-09-27 12:28:02 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19108 MB / 64254 MB
2024-09-27 12:28:07 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19099 MB / 64254 MB
2024-09-27 12:28:13 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19104 MB / 64254 MB
2024-09-27 12:28:18 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19104 MB / 64254 MB
2024-09-27 12:28:23 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19110 MB / 64254 MB
2024-09-27 12:28:28 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19110 MB / 64254 MB
2024-09-27 12:28:33 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19122 MB / 64254 MB
2024-09-27 12:28:39 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19110 MB / 64254 MB
2024-09-27 12:28:44 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19110 MB / 64254 MB
2024-09-27 12:28:49 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19110 MB / 64254 MB
2024-09-27 12:28:54 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19083 MB / 64254 MB
2024-09-27 12:28:59 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19070 MB / 64254 MB
2024-09-27 12:29:05 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19073 MB / 64254 MB
2024-09-27 12:29:10 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19068 MB / 64254 MB
2024-09-27 12:29:15 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19078 MB / 64254 MB
2024-09-27 12:29:20 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19073 MB / 64254 MB
2024-09-27 12:29:26 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19080 MB / 64254 MB
2024-09-27 12:29:31 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19060 MB / 64254 MB
2024-09-27 12:29:36 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19076 MB / 64254 MB
2024-09-27 12:29:41 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19077 MB / 64254 MB
2024-09-27 12:29:46 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19074 MB / 64254 MB
2024-09-27 12:29:52 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19075 MB / 64254 MB
2024-09-27 12:29:57 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19073 MB / 64254 MB
2024-09-27 12:30:02 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19074 MB / 64254 MB
2024-09-27 12:30:07 - GPU Memory: 1011 MB, CPU Usage: 2.9%, RAM Usage: 19019 MB / 64254 MB
2024-09-27 12:30:13 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 19074 MB / 64254 MB
2024-09-27 12:30:18 - GPU Memory: 1010 MB, CPU Usage: 2.9%, RAM Usage: 18896 MB / 64254 MB
2024-09-27 12:30:23 - GPU Memory: 1013 MB, CPU Usage: 2.9%, RAM Usage: 18892 MB / 64254 MB
2024-09-27 12:30:28 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19094 MB / 64254 MB
2024-09-27 12:30:33 - GPU Memory: 1012 MB, CPU Usage: 2.9%, RAM Usage: 19086 MB / 64254 MB
2024-09-27 12:30:39 - GPU Memory: 1037 MB, CPU Usage: 2.9%, RAM Usage: 19089 MB / 64254 MB
2024-09-27 12:30:44 - GPU Memory: 1088 MB, CPU Usage: 2.9%, RAM Usage: 19093 MB / 64254 MB
2024-09-27 12:30:49 - GPU Memory: 1160 MB, CPU Usage: 2.9%, RAM Usage: 19108 MB / 64254 MB
2024-09-27 12:30:54 - GPU Memory: 1120 MB, CPU Usage: 2.9%, RAM Usage: 19180 MB / 64254 MB
2024-09-27 12:30:59 - GPU Memory: 1154 MB, CPU Usage: 2.9%, RAM Usage: 19048 MB / 64254 MB
2024-09-27 12:31:05 - GPU Memory: 1212 MB, CPU Usage: 2.9%, RAM Usage: 19283 MB / 64254 MB
2024-09-27 12:31:10 - GPU Memory: 1181 MB, CPU Usage: 2.9%, RAM Usage: 19283 MB / 64254 MB
2024-09-27 12:31:15 - GPU Memory: 1150 MB, CPU Usage: 2.9%, RAM Usage: 19271 MB / 64254 MB
2024-09-27 12:31:20 - GPU Memory: 1152 MB, CPU Usage: 2.9%, RAM Usage: 19090 MB / 64254 MB
2024-09-27 12:31:26 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19269 MB / 64254 MB
2024-09-27 12:31:31 - GPU Memory: 1145 MB, CPU Usage: 2.9%, RAM Usage: 19237 MB / 64254 MB
2024-09-27 12:31:36 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19231 MB / 64254 MB
2024-09-27 12:31:41 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19235 MB / 64254 MB
2024-09-27 12:31:46 - GPU Memory: 1145 MB, CPU Usage: 2.9%, RAM Usage: 19234 MB / 64254 MB
2024-09-27 12:31:52 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19226 MB / 64254 MB
2024-09-27 12:31:57 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19222 MB / 64254 MB
2024-09-27 12:32:02 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19223 MB / 64254 MB
2024-09-27 12:32:07 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19214 MB / 64254 MB
2024-09-27 12:32:13 - GPU Memory: 1144 MB, CPU Usage: 2.9%, RAM Usage: 19048 MB / 64254 MB
2024-09-27 12:32:18 - GPU Memory: 1167 MB, CPU Usage: 2.9%, RAM Usage: 19289 MB / 64254 MB
2024-09-27 12:32:23 - GPU Memory: 1175 MB, CPU Usage: 2.9%, RAM Usage: 19323 MB / 64254 MB
2024-09-27 12:32:28 - GPU Memory: 1214 MB, CPU Usage: 2.9%, RAM Usage: 19156 MB / 64254 MB
2024-09-27 12:32:33 - GPU Memory: 1168 MB, CPU Usage: 2.9%, RAM Usage: 19273 MB / 64254 MB
2024-09-27 12:32:39 - GPU Memory: 1174 MB, CPU Usage: 2.9%, RAM Usage: 19276 MB / 64254 MB
2024-09-27 12:32:44 - GPU Memory: 1238 MB, CPU Usage: 2.9%, RAM Usage: 19438 MB / 64254 MB
2024-09-27 12:32:49 - GPU Memory: 1200 MB, CPU Usage: 2.9%, RAM Usage: 19442 MB / 64254 MB
2024-09-27 12:32:54 - GPU Memory: 1200 MB, CPU Usage: 2.9%, RAM Usage: 19480 MB / 64254 MB
2024-09-27 12:32:59 - GPU Memory: 1199 MB, CPU Usage: 2.9%, RAM Usage: 19299 MB / 64254 MB
2024-09-27 12:33:05 - GPU Memory: 1199 MB, CPU Usage: 2.9%, RAM Usage: 19320 MB / 64254 MB
2024-09-27 12:33:10 - GPU Memory: 1200 MB, CPU Usage: 2.9%, RAM Usage: 19429 MB / 64254 MB
2024-09-27 12:33:15 - GPU Memory: 1200 MB, CPU Usage: 2.9%, RAM Usage: 19436 MB / 64254 MB
2024-09-27 12:33:20 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19488 MB / 64254 MB
2024-09-27 12:33:26 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19474 MB / 64254 MB
2024-09-27 12:33:31 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19477 MB / 64254 MB
2024-09-27 12:33:36 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19489 MB / 64254 MB
2024-09-27 12:33:41 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19474 MB / 64254 MB
2024-09-27 12:33:47 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19487 MB / 64254 MB
2024-09-27 12:33:52 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19221 MB / 64254 MB
2024-09-27 12:33:57 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19454 MB / 64254 MB
2024-09-27 12:34:02 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19450 MB / 64254 MB
2024-09-27 12:34:07 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19452 MB / 64254 MB
2024-09-27 12:34:13 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19437 MB / 64254 MB
2024-09-27 12:34:18 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19437 MB / 64254 MB
2024-09-27 12:34:23 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19450 MB / 64254 MB
2024-09-27 12:34:28 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19440 MB / 64254 MB
2024-09-27 12:34:34 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19440 MB / 64254 MB
2024-09-27 12:34:39 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19425 MB / 64254 MB
2024-09-27 12:34:44 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19439 MB / 64254 MB
2024-09-27 12:34:49 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19437 MB / 64254 MB
2024-09-27 12:34:55 - GPU Memory: 1206 MB, CPU Usage: 2.9%, RAM Usage: 19439 MB / 64254 MB
2024-09-27 12:35:00 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19435 MB / 64254 MB
2024-09-27 12:35:05 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19434 MB / 64254 MB
2024-09-27 12:35:10 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19423 MB / 64254 MB
2024-09-27 12:35:16 - GPU Memory: 1211 MB, CPU Usage: 2.9%, RAM Usage: 19435 MB / 64254 MB
2024-09-27 12:35:21 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19083 MB / 64254 MB
2024-09-27 12:35:26 - GPU Memory: 1199 MB, CPU Usage: 2.9%, RAM Usage: 19326 MB / 64254 MB
2024-09-27 12:35:31 - GPU Memory: 1207 MB, CPU Usage: 2.9%, RAM Usage: 19332 MB / 64254 MB
2024-09-27 12:35:37 - GPU Memory: 1178 MB, CPU Usage: 2.9%, RAM Usage: 19375 MB / 64254 MB
2024-09-27 12:35:42 - GPU Memory: 1258 MB, CPU Usage: 2.9%, RAM Usage: 19414 MB / 64254 MB
2024-09-27 12:35:47 - GPU Memory: 1235 MB, CPU Usage: 2.9%, RAM Usage: 19398 MB / 64254 MB
2024-09-27 12:35:52 - GPU Memory: 1234 MB, CPU Usage: 2.9%, RAM Usage: 19405 MB / 64254 MB
2024-09-27 12:35:57 - GPU Memory: 1235 MB, CPU Usage: 2.9%, RAM Usage: 19390 MB / 64254 MB
2024-09-27 12:36:03 - GPU Memory: 1205 MB, CPU Usage: 2.9%, RAM Usage: 19399 MB / 64254 MB
2024-09-27 12:36:08 - GPU Memory: 1133 MB, CPU Usage: 2.9%, RAM Usage: 19151 MB / 64254 MB
2024-09-27 12:36:13 - GPU Memory: 1128 MB, CPU Usage: 2.9%, RAM Usage: 19324 MB / 64254 MB
2024-09-27 12:36:18 - GPU Memory: 1077 MB, CPU Usage: 2.9%, RAM Usage: 19078 MB / 64254 MB
2024-09-27 12:36:24 - GPU Memory: 1077 MB, CPU Usage: 2.9%, RAM Usage: 19315 MB / 64254 MB
2024-09-27 12:36:29 - GPU Memory: 1129 MB, CPU Usage: 2.9%, RAM Usage: 19400 MB / 64254 MB
2024-09-27 12:36:34 - GPU Memory: 1197 MB, CPU Usage: 2.9%, RAM Usage: 19437 MB / 64254 MB
2024-09-27 12:36:39 - GPU Memory: 1126 MB, CPU Usage: 2.9%, RAM Usage: 19425 MB / 64254 MB
2024-09-27 12:36:45 - GPU Memory: 1126 MB, CPU Usage: 2.9%, RAM Usage: 19422 MB / 64254 MB
2024-09-27 12:36:50 - GPU Memory: 1127 MB, CPU Usage: 2.9%, RAM Usage: 19174 MB / 64254 MB
2024-09-27 12:36:55 - GPU Memory: 1126 MB, CPU Usage: 2.9%, RAM Usage: 19420 MB / 64254 MB
2024-09-27 12:37:00 - GPU Memory: 1126 MB, CPU Usage: 2.9%, RAM Usage: 19406 MB / 64254 MB
2024-09-27 12:37:06 - GPU Memory: 1150 MB, CPU Usage: 2.9%, RAM Usage: 19394 MB / 64254 MB
2024-09-27 12:37:11 - GPU Memory: 1171 MB, CPU Usage: 2.9%, RAM Usage: 19416 MB / 64254 MB
2024-09-27 12:37:16 - GPU Memory: 1148 MB, CPU Usage: 2.9%, RAM Usage: 19426 MB / 64254 MB
2024-09-27 12:37:21 - GPU Memory: 1193 MB, CPU Usage: 2.9%, RAM Usage: 19465 MB / 64254 MB
2024-09-27 12:37:27 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19482 MB / 64254 MB
2024-09-27 12:37:32 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19432 MB / 64254 MB
2024-09-27 12:37:37 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19445 MB / 64254 MB
2024-09-27 12:37:42 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19448 MB / 64254 MB
2024-09-27 12:37:48 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19456 MB / 64254 MB
2024-09-27 12:37:53 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19531 MB / 64254 MB
2024-09-27 12:37:58 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19500 MB / 64254 MB
2024-09-27 12:38:03 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19478 MB / 64254 MB
2024-09-27 12:38:08 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19490 MB / 64254 MB
2024-09-27 12:38:14 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19491 MB / 64254 MB
2024-09-27 12:38:19 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19489 MB / 64254 MB
2024-09-27 12:38:24 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19481 MB / 64254 MB
2024-09-27 12:38:29 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19463 MB / 64254 MB
2024-09-27 12:38:35 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19482 MB / 64254 MB
2024-09-27 12:38:40 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19469 MB / 64254 MB
2024-09-27 12:38:45 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19237 MB / 64254 MB
2024-09-27 12:38:50 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19476 MB / 64254 MB
2024-09-27 12:38:56 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19451 MB / 64254 MB
2024-09-27 12:39:01 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19443 MB / 64254 MB
2024-09-27 12:39:06 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19453 MB / 64254 MB
2024-09-27 12:39:11 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19456 MB / 64254 MB
2024-09-27 12:39:16 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19443 MB / 64254 MB
2024-09-27 12:39:22 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19429 MB / 64254 MB
2024-09-27 12:39:27 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19431 MB / 64254 MB
2024-09-27 12:39:32 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19418 MB / 64254 MB
2024-09-27 12:39:37 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19418 MB / 64254 MB
2024-09-27 12:39:43 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19434 MB / 64254 MB
2024-09-27 12:39:48 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19418 MB / 64254 MB
2024-09-27 12:39:53 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19426 MB / 64254 MB
2024-09-27 12:39:58 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19426 MB / 64254 MB
2024-09-27 12:40:04 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19430 MB / 64254 MB
2024-09-27 12:40:09 - GPU Memory: 1125 MB, CPU Usage: 2.9%, RAM Usage: 19183 MB / 64254 MB
2024-09-27 12:40:14 - GPU Memory: 1124 MB, CPU Usage: 2.9%, RAM Usage: 19423 MB / 64254 MB
