1126.6,2148.1,1229.4,1197.5
1979.4,-121.3,1453.5,844.98
-91.06,-352.81,2412.9,-393.27
143.97,231.93,739.63,237.77
-630.87,654.12,-1130,73.572
1168.9,781.2,2926.3,925.84
1930,1973.6,-51.059,1182.8
634.3,277.11,385.13,358.61
-1.2395,1.0725,1.1237,-0.36598
2.0923,2.3257,1.5594,2.1027
-0.08164,-0.30403,-0.22473,-0.55273
