2610.6,2703.4
3046.8,3064.1
-268.73,3344.3
191.39,752.54
-822.24,-1970.1
2459.8,4792.1
3161.5,-1043
625.11,423.31
-1.3496,2.8998
3.9227,3.106
-0.50172,-1.8056
