3622.2,2001.4
94.083,1415.8
-255.55,-397
224.2,241.85
719.92,-75.047
1325.9,1464.3
3130.5,1766.9
305.46,391.79
1.8124,-0.27321
3.9837,3.4442
-0.41081,-0.97667
