3606,1992.9
94.108,1409.1
-255.92,-397.13
224.27,241.93
718.1,-73.417
1321.7,1458.7
3115.8,1758.6
305.16,391.57
1.8038,-0.27185
3.9663,3.4287
-0.41103,-0.97409
