2351.8,1678.1
1994.7,1072.9
301.5,3321
24.619,680.83
-756.11,-958.43
1455.2,3774.9
2573.4,136.56
564.16,502.58
-0.67639,2.5651
3.3045,2.2086
-0.3356,-0.28681
