1057.9,2161,1202.5,1177.4
1921.5,22.961,1833.2,819.64
-145.44,-311.42,2510.4,-378.66
199.35,237.03,745.78,266.41
-646.58,593.78,-1233.3,41.914
1166.8,863.16,3107.1,913.02
1826.2,1880.8,-91.973,1102.7
618.44,277.82,396.73,358.44
-1.2094,1.0622,1.2083,-0.31901
1.9178,2.3932,1.9593,1.9252
-0.14828,-0.35164,-0.17703,-0.57714
