3828.8,2104.8
68.267,1407.8
-550.32,-612.25
234.63,254.48
975.18,87.491
1546.6,1630.8
3187.5,1803.8
267.2,363.96
1.9009,-0.27261
4.1901,3.5709
-0.8317,-1.1253
